rule_id,compound_class,subclass,source_entity,target_entity,source_entity_id,target_entity_id,transformation_name,evidence_type,template_support_level,candidate_policy,propagation_policy,reaction_arity,reactant_entities,product_entities,anchor_reactant_index,network_anchor_role,resolved_network_anchor_count,anchor_resolution_stage,reaction_type,reaction_operator,formula_equation,reactant_form_ids,product_form_ids,fragment_evidence_contract,calculated_delta_mass,chemical_validation_status,product_resolution_status,derivation_id,delta_mass,direction,repeatable,max_repeat,required_context,evidence_ids,review_status,review_note
tr_0e8ce154600095,ginsenoside,,ginsenoside Re6,G-Rg1,entity_52e69b9be833c34b,entity_11d5cf053633d1b5,loss of reported but component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_52e69b9be833c34b"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_11d5cf053633d1b5"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_but_component,C46H76O15 -> C42H72O14,"[""form_0af0834bfc9aaae9""]","[""form_f8fd40e1318431a4""]",{},-68.026215,valid,unique_reported_entity,derivation_10d49a897179d6,-68.026215,source_to_target,FALSE,1,real resolved network anchor,chunk_a8a31155a0b2bb6655b5;chunk_15955d34e68303239283;chunk_3fbcfd2a032f66b908a5;chunk_882470a12bfb0084bea7;chunk_cede274bcb6c91cff19e,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_459e3844a18462,ginsenoside,,Malonyl-ginsenosid e Rc,Protopanaxadio+Xy l/Ara+Glc+malonyl,entity_b5f4fb671cd32779,entity_f3c36782a47b23a8,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_b5f4fb671cd32779"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_f3c36782a47b23a8"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C56H92O25 -> C50H82O20,"[""form_4fcf4f3f1c3dd3e7""]","[""form_5eac1b938a448d4e""]",{},-162.052823,valid,unique_reported_entity,derivation_41c2fba18b36be,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_1e0fe7dfbd0154011493;chunk_2dcc00c6d0a251ab5e2b;chunk_38304d052dd5fcd54dde;chunk_544962d9e757af72b5fb;chunk_f20c1da1fa3bf8f85bc2,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_ec7125e3a089fc,ginsenoside,,ginsenoside Ra2,Ginsenoside Rc,entity_d09e71bd59bbe9fe,entity_56af8ed5402cfe0b,loss of reported xyl component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_d09e71bd59bbe9fe"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_56af8ed5402cfe0b"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_xyl_component,C58H98O26 -> C53H90O22,"[""form_f9b6e85a0cb108eb""]","[""form_1be600cfda8b63c2""]",{},-132.042259,valid,unique_reported_entity,derivation_9cfd864f5e5711,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_784ca4f837c7a19c3aad,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_7ded494c62d8c1,ginsenoside,,Acetyl-vina-ginseno side R16,Gypenoside IXisomer/,entity_1347846343382be1,entity_616e3ba2e69000c3,loss of reported ac component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_1347846343382be1"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_616e3ba2e69000c3"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ac_component,C49H82O18 -> C47H80O17,"[""form_073468e4ee10c65b""]","[""form_bbbcde7445c668ec""]",{},-42.010565,valid,unique_reported_entity,derivation_f2519f43ccceb3,-42.010565,source_to_target,FALSE,1,real resolved network anchor,chunk_a8a31155a0b2bb6655b5;chunk_3eef6471b6cdf081af4a;chunk_8e3994ffa45c83dc56d6;chunk_c4c9fa68428f6a783677,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_af87eb9cc4ec85,ginsenoside,,Oxidated-protopan axatriol+2Glc+Rha,Oxidated-protopan axatriol+Glc+Rha,entity_917f002d97355ffc,entity_ee685836be12c16e,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_917f002d97355ffc"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_ee685836be12c16e"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C48H82O19 -> C42H72O14,"[""form_584252fc79e8f921""]","[""form_964f9b73ec20faf8""]",{},-162.052823,valid,unique_reported_entity,derivation_fc0a2651529c51,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_4dd89b5e4919fe11247e;chunk_558f277475b24d9fc2fa;chunk_631615057193b28c35a3;chunk_854dc94d845782282241;chunk_c1077fde30e2da8f2a3b;chunk_c978f98109b764eb4405,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_0cb94be57f2f07,ginsenoside,,Rs2,G-Rc,entity_b01a4a2f9665cb89,entity_1f50137473f79c32,loss of reported ac component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_b01a4a2f9665cb89"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_1f50137473f79c32"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ac_component,C55H92O23 -> C53H90O22,"[""form_d803829f4642916a""]","[""form_f7158d1a82dd7d29""]",{},-42.010565,valid,unique_reported_entity,derivation_7a92f016555c27,-42.010565,source_to_target,FALSE,1,real resolved network anchor,chunk_a8a31155a0b2bb6655b5;chunk_1c1e6578ab8c9a02d5a4;chunk_2c82b7e414372849f471;chunk_422e82f9c16efd5c8866;chunk_784ca4f837c7a19c3aad;chunk_882470a12bfb0084bea7,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_d5695ac58b2cdf,ginsenoside,,G-Re4,G-Rf,entity_7aa68b2901925572,entity_fc7578bb143494c5,loss of reported ara(f) component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_7aa68b2901925572"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_fc7578bb143494c5"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ara_f_component,C47H80O18 -> C42H72O14,"[""form_55780ba9cf454424""]","[""form_3892af7899663cbb""]",{},-132.042259,valid,unique_reported_entity,derivation_bec49e6d50b95d,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_882470a12bfb0084bea7,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_d6f3360fff6d0c,ginsenoside,,G-Rf,ginsenoside Rh1,entity_fc7578bb143494c5,entity_62384753ece5380a,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_fc7578bb143494c5"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_62384753ece5380a"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C42H72O14 -> C36H62O9,"[""form_3892af7899663cbb""]","[""form_1c95210068583a55""]",{},-162.052823,valid,unique_reported_entity,derivation_3af47fe19cfdb6,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_2c2dd626870d5f,ginsenoside,,Yesanchinoside D,G-Rg1,entity_30007aebe52b5a0a,entity_11d5cf053633d1b5,loss of reported ac component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_30007aebe52b5a0a"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_11d5cf053633d1b5"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ac_component,C44H74O15 -> C42H72O14,"[""form_45fcaa75143a02d1""]","[""form_f8fd40e1318431a4""]",{},-42.010565,valid,unique_reported_entity,derivation_99923e478ea909,-42.010565,source_to_target,FALSE,1,real resolved network anchor,chunk_a8a31155a0b2bb6655b5;chunk_15955d34e68303239283,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_0d7a4dc3931b6a,ginsenoside,,ginsenoside Re2,G-Rg1,entity_2af02e68b59fb4dc,entity_11d5cf053633d1b5,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_2af02e68b59fb4dc"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_11d5cf053633d1b5"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C48H82O19 -> C42H72O14,"[""form_1d86d569ecd7ff09""]","[""form_f8fd40e1318431a4""]",{},-162.052823,valid,unique_reported_entity,derivation_28852c95edd260,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283;chunk_1c1e6578ab8c9a02d5a4;chunk_3be07d61de6906fe57fe;chunk_830bcd489bd464af970b;chunk_882470a12bfb0084bea7,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_98e8790048595f,ginsenoside,,G-Rb1,gypenoside ⅩⅦ,entity_8a8de1145f59f199,entity_e936a9ddb823d0a8,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_8a8de1145f59f199"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_e936a9ddb823d0a8"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C54H92O23 -> C48H82O18,"[""form_f255d9982516474c""]","[""form_120250660ca40ee0""]",{},-162.052823,valid,unique_reported_entity,derivation_7f1d3e5d5ca51f,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_1c1e6578ab8c9a02d5a4;chunk_654d2a4219b13a49d8a1;chunk_784ca4f837c7a19c3aad;chunk_a1805dae0ab969b92d9b;chunk_b30b2c401321bfd9dbf3,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_f08a8977bc8b8e,ginsenoside,,Ginsenoside Rb1,gypenoside ⅩⅦ,entity_496674d5f8dd7a78,entity_e936a9ddb823d0a8,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_496674d5f8dd7a78"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_e936a9ddb823d0a8"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C54H92O23 -> C48H82O18,"[""form_14296387449fa48c""]","[""form_120250660ca40ee0""]",{},-162.052823,valid,unique_reported_entity,derivation_8e83d47d62083e,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_1c1e6578ab8c9a02d5a4;chunk_654d2a4219b13a49d8a1;chunk_784ca4f837c7a19c3aad;chunk_a1805dae0ab969b92d9b;chunk_b30b2c401321bfd9dbf3,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_8304e451eb9ec2,ginsenoside,,ginsenoside Ra3,Rb2 isomer,entity_07c8a311d6e0ea6e,entity_a6c8b635b58c6e4e,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_07c8a311d6e0ea6e"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_a6c8b635b58c6e4e"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C59H100O27 -> C53H90O22,"[""form_735649b75e950554""]","[""form_990b20bb52c17240""]",{},-162.052823,valid,unique_reported_entity,derivation_6bea84b96e21ab,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_12d1a11942713862ae06;chunk_3ec41a792319248b1652;chunk_6b867ae00b2fa55f6add;chunk_aca53f9764a6bda613c7;chunk_c3f9bf4aafc2ed711f09,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_155865cf7e9be8,ginsenoside,,G-Rb3,Vina-ginsenoside,entity_38d79c2f72ee3833,entity_e6fc8f55fdc2bbc6,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_38d79c2f72ee3833"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_e6fc8f55fdc2bbc6"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C53H90O22 -> C47H80O17,"[""form_bc23e7afc30d5b9d""]","[""form_6de90b65c2f8cc3f""]",{},-162.052823,valid,unique_reported_entity,derivation_8b8217876ebecd,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_1c1e6578ab8c9a02d5a4;chunk_3b867ed59739d5a22268;chunk_784ca4f837c7a19c3aad,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_3cc7075658d976,ginsenoside,,Dehydrated-protop anaxatriol+3Glc,Dehydrated-protop anaxatriol+2Glc,entity_a08a833a37a944f3,entity_8f61c40c974c0a01,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_a08a833a37a944f3"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_8f61c40c974c0a01"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C48H80O18 -> C42H70O13,"[""form_03ba0522adc84eb9""]","[""form_ef7843dfb8ccff5f""]",{},-162.052823,valid,unique_reported_entity,derivation_1b7ba07707a9b1,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_8e3994ffa45c83dc56d6;chunk_987ee19feda74f49d5ba;chunk_de99e4a819fb7f2362c1,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_a2a0d9f9e91b63,ginsenoside,,NG-R2,ginsenoside Rh1,entity_dfd4ca17350dd52c,entity_62384753ece5380a,loss of reported xyl component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_dfd4ca17350dd52c"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_62384753ece5380a"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_xyl_component,C41H70O13 -> C36H62O9,"[""form_01ef2f55a0deb9f3""]","[""form_1c95210068583a55""]",{},-132.042259,valid,unique_reported_entity,derivation_bfb22c87d968d7,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_a2709e6f581dc5,ginsenoside,,Ginsenoside Rc,gypenoside ⅩⅦ,entity_56af8ed5402cfe0b,entity_e936a9ddb823d0a8,loss of reported ara(f) component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_56af8ed5402cfe0b"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_e936a9ddb823d0a8"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ara_f_component,C53H90O22 -> C48H82O18,"[""form_1be600cfda8b63c2""]","[""form_120250660ca40ee0""]",{},-132.042259,valid,unique_reported_entity,derivation_3e27678d1dd45f,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_1c1e6578ab8c9a02d5a4;chunk_2c82b7e414372849f471;chunk_422e82f9c16efd5c8866;chunk_654d2a4219b13a49d8a1;chunk_784ca4f837c7a19c3aad,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_99f4957c2b8517,ginsenoside,,Ginsenoside Rb3,Gypenoside,entity_51ddcb86ca8d9896,entity_72b5e9a9dba187d9,loss of reported xyl component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_51ddcb86ca8d9896"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_72b5e9a9dba187d9"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_xyl_component,C53H90O22 -> C48H82O18,"[""form_d296c75372b86da0""]","[""form_2f75fb8072ace89b""]",{},-132.042259,valid,unique_reported_entity,derivation_c50f3e920c2bea,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_1c1e6578ab8c9a02d5a4;chunk_3b867ed59739d5a22268;chunk_654d2a4219b13a49d8a1;chunk_784ca4f837c7a19c3aad,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_257dc6222b298d,ginsenoside,,notoginsenoside N,Ginsenoside Rg1,entity_2cff75a5b5896862,entity_d96110b1470152a6,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_2cff75a5b5896862"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_d96110b1470152a6"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C48H82O19 -> C42H72O14,"[""form_8bc5ff1fc84e1b76""]","[""form_7e15527b576a6354""]",{},-162.052823,valid,unique_reported_entity,derivation_ba9dcc06d4a1bb,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_a5a13ff757abcf,ginsenoside,,pseudoginsenosid,G-Rd,entity_47dbc528370f3c1f,entity_3c1dfb232de48c72,loss of reported ac component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_47dbc528370f3c1f"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_3c1dfb232de48c72"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ac_component,C50H84O19 -> C48H82O18,"[""form_9848c2e2ea3acb86""]","[""form_67c0aea2428db18b""]",{},-42.010565,valid,unique_reported_entity,derivation_d04b54539dbe29,-42.010565,source_to_target,FALSE,1,real resolved network anchor,chunk_a8a31155a0b2bb6655b5;chunk_1c1e6578ab8c9a02d5a4;chunk_295b7f0143835428ee5d;chunk_784ca4f837c7a19c3aad;chunk_999e859800fb40cc99ff,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_eed3feb6243da2,ginsenoside,,pseudoginsenosid,gypenoside ⅩⅦ,entity_47dbc528370f3c1f,entity_e936a9ddb823d0a8,loss of reported ac component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_47dbc528370f3c1f"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_e936a9ddb823d0a8"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ac_component,C50H84O19 -> C48H82O18,"[""form_9848c2e2ea3acb86""]","[""form_120250660ca40ee0""]",{},-42.010565,valid,unique_reported_entity,derivation_14f4130ddb097e,-42.010565,source_to_target,FALSE,1,real resolved network anchor,chunk_a8a31155a0b2bb6655b5;chunk_1c1e6578ab8c9a02d5a4,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
